twitter_id,date,tweet
785703751436767232,2016-10-11 04:49:06,"b'RT @ClapsnSlaps: ""Tum Har Saal #RaOne Ko Isliye Jalaate Ho Kyunki Tum Jaante Ho Woh Kabhi Nahi Marta""\n\nThis Dussehra, Kill The Evil Within\xe2\x80\xa6'"
630550368871665664,2015-08-10 01:24:57,b'#Morning #Twitt:\n\nSolve the Problem\nor\nLeave the Problem...\nbut\nDO NOT LIVE\nWith the PROBLEM..!!\n\nGood Morning.\xf0\x9f\x92\x90 \xf0\x9f\x98\x8a'
617183118995386368,2015-07-04 04:08:16,"b""#BezubaanPhirseReprise it's just #Awesome #Amazing or i can say.. This Is It... :-P :-) @ShraddhaKapoor @remodsouza @SachinJigarLive"""
613409285872074752,2015-06-23 18:12:25,b'http://t.co/ZMEOOEUqzO'
613274942277193729,2015-06-23 09:18:34,b'RT @SachinJigarLive: #bezubaanunplugged #OneLastTime #ABCD2 @ShraddhaKapoor @JIGARSARAIYA @remodsouza @sachin1480 @mayurpuri @Varun_dvn htt\xe2\x80\xa6'
593297056812302336,2015-04-29 06:13:35,"b'A perfect relationship is not that you never get angry or upset with each other, It Is how fast you resolve &amp; bounce back to normal.'"
